TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC001","merchant_cas","Authentication","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MzA1MCwiaWF0IjoxNzgxODY2NjUwfQ.jJmV3SJdM3-nJFC66cc4wYcwsgJlFUmBi6F1HxJMVRz6D9R5SkK53iQq4NlbA6LMqyLG0L079s05uwzm_GhfKA"", ""expiry"": ""1781953050""}","138","200","authenticate","bank1"
"TC002","merchant_cas","Authentication Generate token for channel IB","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5NTMwNTAsImlhdCI6MTc4MTg2NjY1MH0.X1qjza6h4kkyHyRwdEq3aZsVgc8oQ_RLZEw55OQ7tlITg6nqq6sqIPLzhS5JqEUuopJy4P9bGTkFWI6nuNla3Q"", ""expiry"": ""1781953050""}","131","200","authenticate","bank1"
"TC003","merchant_cas","Authentication Generate token for channel test","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MzA1MCwiaWF0IjoxNzgxODY2NjUwfQ.jJmV3SJdM3-nJFC66cc4wYcwsgJlFUmBi6F1HxJMVRz6D9R5SkK53iQq4NlbA6LMqyLG0L079s05uwzm_GhfKA"", ""expiry"": ""1781953050""}","118","200","authenticate","bank1"
"TC004","merchant_cas","Authentication Wrong password (invalid credentials)","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1657","500","authenticate","bank1"
"TC005","merchant_cas","Authentication username field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1691","500","authenticate","bank1"
"TC006","merchant_cas","Authentication password field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1088","500","authenticate","bank1"
"TC007","merchant_cas","Authentication channel field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1140","500","authenticate","bank1"
"TC008","merchant_cas","Authentication unconfigured/unknown channel","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1074","500","authenticate","bank1"
"TC009","merchant_cas","Authentication empty request body","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1078","500","authenticate","bank1"
"TC010","merchant_cas","Authentication request timeout","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1067","500","authenticate","bank1"
