TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC001","merchant_cas","Authentication","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MTU1NSwiaWF0IjoxNzgxODY1MTU1fQ.5g43qhA8o30F7d0-7f7-SkKsmSu1RUHAd19KpVDwHkIktDAPRtB9KE6AYaxx5rEvMDexPIghATJZLEp1axYkoQ"", ""expiry"": ""1781951555""}","768","200","authenticate","bank1"
"TC002","merchant_cas","Authentication Generate token for channel IB","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5NTE1NTUsImlhdCI6MTc4MTg2NTE1NX0.GMHtjs7oF-bx0-PkYDJi5a4tYQ5ND8JvZy9BX99iQMYXttT4X2-qWUNEW9J7SDxScOI9PBE8kCPLAc1WWBpArQ"", ""expiry"": ""1781951555""}","116","200","authenticate","bank1"
"TC003","merchant_cas","Authentication Generate token for channel test","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MTU1NSwiaWF0IjoxNzgxODY1MTU1fQ.5g43qhA8o30F7d0-7f7-SkKsmSu1RUHAd19KpVDwHkIktDAPRtB9KE6AYaxx5rEvMDexPIghATJZLEp1axYkoQ"", ""expiry"": ""1781951555""}","120","200","authenticate","bank1"
"TC004","merchant_cas","Authentication Wrong password (invalid credentials)","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1672","500","authenticate","bank1"
"TC005","merchant_cas","Authentication username field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1818","500","authenticate","bank1"
"TC006","merchant_cas","Authentication password field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1151","500","authenticate","bank1"
"TC007","merchant_cas","Authentication channel field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1099","500","authenticate","bank1"
"TC008","merchant_cas","Authentication unconfigured/unknown channel","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1070","500","authenticate","bank1"
"TC009","merchant_cas","Authentication empty request body","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1069","500","authenticate","bank1"
"TC010","merchant_cas","Authentication request timeout","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1104","500","authenticate","bank1"
"TC013","merchant_cas","Merchant Direct SQRC - valid payment","positive","PASSED","SUCCESS","{""response_code"": ""00"", ""response_desc"": ""SUCCESS"", ""info"": {""stan"": ""818937"", ""rrn"": ""965414846065"", ""messageId"": ""DUIBPKKA190626965414846065"", ""transactionId"": ""DUIBPKKA190626965414846065""}}","1263","200","merchant_payment_direct_sqrc","bank1"
"TC014","merchant_cas","Merchant SQRC - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Duplicate Transaction"", ""info"": {""rrn"": ""867916121298"", ""stan"": ""748653""}}","706","200","merchant_payment_sqrc","bank1"
"TC015","merchant_cas","Merchant Alias - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Please provide paymentPurpose"", ""info"": {""stan"": ""116057"", ""rrn"": ""959778319833""}}","222","200","merchant_payment_alias","bank1"
"TC016","merchant_cas","Merchant Direct RTP Now - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Duplicate Transaction"", ""info"": {""rrn"": ""290335011782"", ""stan"": ""849264""}}","822","200","merchant_payment_direct_rtpn","bank1"
"TC017","merchant_cas","Merchant Direct RTP Later - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Duplicate Transaction"", ""info"": {""rrn"": ""531858920988"", ""stan"": ""676989""}}","784","200","merchant_payment_direct_rtpl","bank1"
"TC018","merchant_cas","Merchant Direct DQRC - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""9999"", ""response_desc"": ""Invalid MX input: \n [1,3634] cvc-pattern-valid: Value '213eruwpies-dsklfjkslk-q234jfd23-25' is not facet-valid with respect to pattern '[a-f0-9]{8}-[a-f0-9]{4}-4[a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}' for type 'UUIDv4Identifier'.\n [1,3634] cvc-type.3.1.3: The value '213eruwpies-dsklfjkslk-q234jfd23-25' of element 'UETR' is not valid."", ""info"": {""stan"": ""827231"", ""rrn"": ""440182846425""}}","487","200","merchant_payment_direct_dqrc","bank1"
"TC019","merchant_cas","Merchant Direct SQRC - rrn missing","negative","FAILED","400","200","204","200","merchant_payment_direct_sqrc","bank1"
"TC020","merchant_cas","Merchant Direct SQRC - rrn non-numeric","negative","FAILED","400","200","262","200","merchant_payment_direct_sqrc","bank1"
"TC021","merchant_cas","Merchant Direct SQRC - stan missing","negative","FAILED","400","200","31","200","merchant_payment_direct_sqrc","bank1"
"TC022","merchant_cas","Merchant Direct SQRC - sender IBAN invalid","negative","FAILED","400","200","217","200","merchant_payment_direct_sqrc","bank1"
"TC023","merchant_cas","Merchant Direct SQRC - sender id value invalid","negative","FAILED","400","200","187","200","merchant_payment_direct_sqrc","bank1"
"TC024","merchant_cas","Merchant Direct SQRC - amount zero","negative","FAILED","400","200","563","200","merchant_payment_direct_sqrc","bank1"
"TC025","merchant_cas","Merchant Direct SQRC - amount negative","negative","FAILED","400","200","202","200","merchant_payment_direct_sqrc","bank1"
"TC026","merchant_cas","Merchant Direct SQRC - merchant IBAN invalid","negative","FAILED","400","200","257","200","merchant_payment_direct_sqrc","bank1"
"TC027","merchant_cas","Merchant Direct SQRC - merchant BIC missing","negative","FAILED","400","200","219","200","merchant_payment_direct_sqrc","bank1"
"TC028","merchant_cas","Merchant Direct SQRC - currency invalid","negative","FAILED","400","200","806","200","merchant_payment_direct_sqrc","bank1"
"TC029","merchant_cas","Merchant Direct SQRC - terminal ID missing","negative","FAILED","400","200","786","200","merchant_payment_direct_sqrc","bank1"
"TC030","merchant_cas","Merchant SQRC - rrn missing","negative","FAILED","400","200","22","200","merchant_payment_sqrc","bank1"
"TC031","merchant_cas","Merchant SQRC - rrn non-numeric","negative","FAILED","400","200","32","200","merchant_payment_sqrc","bank1"
"TC032","merchant_cas","Merchant SQRC - stan missing","negative","FAILED","400","200","23","200","merchant_payment_sqrc","bank1"
"TC033","merchant_cas","Merchant SQRC - sender IBAN invalid","negative","FAILED","400","200","205","200","merchant_payment_sqrc","bank1"
"TC034","merchant_cas","Merchant SQRC - sender id value invalid","negative","FAILED","400","200","685","200","merchant_payment_sqrc","bank1"
"TC035","merchant_cas","Merchant SQRC - amount zero","negative","FAILED","400","200","738","200","merchant_payment_sqrc","bank1"
"TC036","merchant_cas","Merchant SQRC - amount negative","negative","FAILED","400","200","217","200","merchant_payment_sqrc","bank1"
"TC037","merchant_cas","Merchant SQRC - merchant IBAN invalid","negative","FAILED","400","200","253","200","merchant_payment_sqrc","bank1"
"TC038","merchant_cas","Merchant SQRC - merchant BIC missing","negative","FAILED","400","200","202","200","merchant_payment_sqrc","bank1"
"TC039","merchant_cas","Merchant SQRC - currency invalid","negative","FAILED","400","200","798","200","merchant_payment_sqrc","bank1"
"TC040","merchant_cas","Merchant SQRC - terminal ID missing","negative","FAILED","400","200","667","200","merchant_payment_sqrc","bank1"
"TC041","merchant_cas","Merchant Alias - rrn missing","negative","FAILED","400","200","32","200","merchant_payment_alias","bank1"
"TC042","merchant_cas","Merchant Alias - rrn non-numeric","negative","FAILED","400","200","51","200","merchant_payment_alias","bank1"
"TC043","merchant_cas","Merchant Alias - stan missing","negative","FAILED","400","200","57","200","merchant_payment_alias","bank1"
"TC044","merchant_cas","Merchant Alias - sender IBAN invalid","negative","FAILED","400","200","230","200","merchant_payment_alias","bank1"
"TC045","merchant_cas","Merchant Alias - sender id value invalid","negative","FAILED","400","200","222","200","merchant_payment_alias","bank1"
"TC046","merchant_cas","Merchant Alias - amount zero","negative","FAILED","400","200","459","200","merchant_payment_alias","bank1"
"TC047","merchant_cas","Merchant Alias - amount negative","negative","FAILED","400","200","231","200","merchant_payment_alias","bank1"
"TC048","merchant_cas","Merchant Alias - merchant IBAN invalid","negative","FAILED","400","200","242","200","merchant_payment_alias","bank1"
"TC049","merchant_cas","Merchant Alias - merchant BIC missing","negative","FAILED","400","200","242","200","merchant_payment_alias","bank1"
"TC050","merchant_cas","Merchant Alias - currency invalid","negative","FAILED","400","200","225","200","merchant_payment_alias","bank1"
"TC051","merchant_cas","Merchant Alias - terminal ID missing","negative","FAILED","400","200","263","200","merchant_payment_alias","bank1"
"TC052","merchant_cas","Merchant Direct RTP Now - rrn missing","negative","FAILED","400","200","43","200","merchant_payment_direct_rtpn","bank1"
"TC053","merchant_cas","Merchant Direct RTP Now - rrn non-numeric","negative","FAILED","400","200","39","200","merchant_payment_direct_rtpn","bank1"
"TC054","merchant_cas","Merchant Direct RTP Now - stan missing","negative","FAILED","400","200","61","200","merchant_payment_direct_rtpn","bank1"
"TC055","merchant_cas","Merchant Direct RTP Now - sender IBAN invalid","negative","FAILED","400","200","321","200","merchant_payment_direct_rtpn","bank1"
"TC056","merchant_cas","Merchant Direct RTP Now - sender id value invalid","negative","FAILED","400","200","205","200","merchant_payment_direct_rtpn","bank1"
"TC057","merchant_cas","Merchant Direct RTP Now - amount zero","negative","FAILED","400","200","738","200","merchant_payment_direct_rtpn","bank1"
"TC058","merchant_cas","Merchant Direct RTP Now - amount negative","negative","FAILED","400","200","234","200","merchant_payment_direct_rtpn","bank1"
"TC059","merchant_cas","Merchant Direct RTP Now - merchant IBAN invalid","negative","FAILED","400","200","232","200","merchant_payment_direct_rtpn","bank1"
"TC060","merchant_cas","Merchant Direct RTP Now - merchant BIC missing","negative","FAILED","400","200","241","200","merchant_payment_direct_rtpn","bank1"
"TC061","merchant_cas","Merchant Direct RTP Now - currency invalid","negative","FAILED","400","200","545","200","merchant_payment_direct_rtpn","bank1"
"TC062","merchant_cas","Merchant Direct RTP Now - terminal ID missing","negative","FAILED","400","200","737","200","merchant_payment_direct_rtpn","bank1"
"TC063","merchant_cas","Merchant Direct RTP Later - rrn missing","negative","FAILED","400","200","19","200","merchant_payment_direct_rtpl","bank1"
"TC064","merchant_cas","Merchant Direct RTP Later - rrn non-numeric","negative","FAILED","400","200","33","200","merchant_payment_direct_rtpl","bank1"
"TC065","merchant_cas","Merchant Direct RTP Later - stan missing","negative","FAILED","400","200","30","200","merchant_payment_direct_rtpl","bank1"
"TC066","merchant_cas","Merchant Direct RTP Later - sender IBAN invalid","negative","FAILED","400","200","194","200","merchant_payment_direct_rtpl","bank1"
"TC067","merchant_cas","Merchant Direct RTP Later - sender id value invalid","negative","FAILED","400","200","238","200","merchant_payment_direct_rtpl","bank1"
"TC068","merchant_cas","Merchant Direct RTP Later - amount zero","negative","FAILED","400","200","972","200","merchant_payment_direct_rtpl","bank1"
"TC069","merchant_cas","Merchant Direct RTP Later - amount negative","negative","FAILED","400","200","213","200","merchant_payment_direct_rtpl","bank1"
"TC070","merchant_cas","Merchant Direct RTP Later - merchant IBAN invalid","negative","FAILED","400","200","215","200","merchant_payment_direct_rtpl","bank1"
"TC071","merchant_cas","Merchant Direct RTP Later - merchant BIC missing","negative","FAILED","400","200","231","200","merchant_payment_direct_rtpl","bank1"
"TC072","merchant_cas","Merchant Direct RTP Later - currency invalid","negative","FAILED","400","200","782","200","merchant_payment_direct_rtpl","bank1"
"TC073","merchant_cas","Merchant Direct RTP Later - terminal ID missing","negative","FAILED","400","200","750","200","merchant_payment_direct_rtpl","bank1"
"TC074","merchant_cas","Merchant Direct DQRC - rrn missing","negative","FAILED","400","200","24","200","merchant_payment_direct_dqrc","bank1"
"TC075","merchant_cas","Merchant Direct DQRC - rrn non-numeric","negative","FAILED","400","200","18","200","merchant_payment_direct_dqrc","bank1"
"TC076","merchant_cas","Merchant Direct DQRC - stan missing","negative","FAILED","400","200","18","200","merchant_payment_direct_dqrc","bank1"
"TC077","merchant_cas","Merchant Direct DQRC - sender IBAN invalid","negative","FAILED","400","200","220","200","merchant_payment_direct_dqrc","bank1"
"TC078","merchant_cas","Merchant Direct DQRC - sender id value invalid","negative","FAILED","400","200","202","200","merchant_payment_direct_dqrc","bank1"
"TC079","merchant_cas","Merchant Direct DQRC - amount zero","negative","FAILED","400","200","595","200","merchant_payment_direct_dqrc","bank1"
"TC080","merchant_cas","Merchant Direct DQRC - amount negative","negative","FAILED","400","200","983","200","merchant_payment_direct_dqrc","bank1"
"TC081","merchant_cas","Merchant Direct DQRC - merchant IBAN invalid","negative","FAILED","400","200","211","200","merchant_payment_direct_dqrc","bank1"
"TC082","merchant_cas","Merchant Direct DQRC - merchant BIC missing","negative","FAILED","400","200","217","200","merchant_payment_direct_dqrc","bank1"
"TC083","merchant_cas","Merchant Direct DQRC - currency invalid","negative","FAILED","400","200","506","200","merchant_payment_direct_dqrc","bank1"
"TC084","merchant_cas","Merchant Direct DQRC - terminal ID missing","negative","FAILED","400","200","544","200","merchant_payment_direct_dqrc","bank1"
"TC085","merchant_cas","Merchant Direct RTP Now - rtpId missing","negative","FAILED","400","200","249","200","merchant_payment_direct_rtpn","bank1"
"TC086","merchant_cas","Merchant Direct RTP Now - rtpId exceeds 100 chars","negative","FAILED","400","200","195","200","merchant_payment_direct_rtpn","bank1"
"TC087","merchant_cas","Merchant Direct RTP Later - rtpId missing","negative","FAILED","400","200","207","200","merchant_payment_direct_rtpl","bank1"
"TC088","merchant_cas","Merchant Direct RTP Later - rtpId exceeds 100 chars","negative","FAILED","400","200","417","200","merchant_payment_direct_rtpl","bank1"
"TC089","merchant_cas","Merchant Direct DQRC - rtpId missing","negative","FAILED","400","200","197","200","merchant_payment_direct_dqrc","bank1"
"TC090","merchant_cas","Merchant Direct DQRC - rtpId exceeds 100 chars","negative","FAILED","400","200","189","200","merchant_payment_direct_dqrc","bank1"
