TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC001","merchant_cas","Authentication","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk0MjYxNywiaWF0IjoxNzgxODU2MjE3fQ.v-6mFxB5lfHg9HEermjO1YshVfZtA2Ho5Hkj-CKMteT_yFNwPMhwkH6YsoeD7PCFDWVmKBgdE7BEW0MlhPvfgQ"", ""expiry"": ""1781942617""}","200","200","authenticate","bank1"
"TC002","merchant_cas","Authentication V1 - Generate token for channel IB","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5NDI2MTcsImlhdCI6MTc4MTg1NjIxN30.uO_2lZk3AKMaQLOPqlKc70Y7xpw3F4Qk2aogIPUPmwwU_bcM1Jf_eWv5Owv51unbyMMwLHUzKZmRW2vHA2R1qg"", ""expiry"": ""1781942617""}","125","200","authenticate","bank1"
"TC003","merchant_cas","Authentication V1 - Generate token for channel test","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk0MjYxNywiaWF0IjoxNzgxODU2MjE3fQ.v-6mFxB5lfHg9HEermjO1YshVfZtA2Ho5Hkj-CKMteT_yFNwPMhwkH6YsoeD7PCFDWVmKBgdE7BEW0MlhPvfgQ"", ""expiry"": ""1781942617""}","122","200","authenticate","bank1"
"TC004","merchant_cas","Authentication V1 - Wrong password (invalid credentials)","positive","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1883","500","authenticate","bank1"
"TC005","merchant_cas","Authentication V1 - username field missing","positive","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1812","500","authenticate","bank1"
"TC006","merchant_cas","Authentication V1 - password field missing","positive","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1152","500","authenticate","bank1"
"TC007","merchant_cas","Authentication V1 - channel field missing","positive","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1131","500","authenticate","bank1"
"TC008","merchant_cas","Authentication V1 - unconfigured/unknown channel","positive","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1111","500","authenticate","bank1"
"TC009","merchant_cas","Authentication V1 - empty request body","positive","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1148","500","authenticate","bank1"
"TC010","merchant_cas","Authentication V1 - request timeout","positive","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1068","500","authenticate","bank1"
